"id","name","name_ru","name_en","parent_name","fullname","parent"
"156","RDX","RDX","null","Acura","","3"
"276","Regal","Regal","null","Buick","","16"
"599","Regata","Regata","null","Fiat","","39"
"1611","Regius","Regius","null","Toyota","","121"
"1612","Regius ACE","Regius ACE","null","Toyota","","121"
"1234","Rekord","Rekord","null","Opel","","87"
"96","Renault","Renault","null","","","null"
"277","RendezVous","RendezVous","null","Buick","","16"
"2311","Renegade","Renegade","","Jeep","","59"
"1487","Reno","Reno","null","Suzuki","","113"
"198","Retona","Retona","null","Asia","","8"
"870","Retona","Retona","null","Kia","","61"
"1447","Rexton","Rexton","null","SsangYong","","111"
"353","Rezzo","Rezzo","null","Chevrolet","","21"
"455","Rezzo","Rezzo","null","Daewoo","","26"
"738","Ridgeline","Ridgeline","null","Honda","","49"
"871","Rio","Rio","null","Kia","","61"
"600","Ritmo","Ritmo","null","Fiat","","39"
"278","Riviera","Riviera","null","Buick","","16"
"157","RL","RL","null","Acura","","3"
"279","Roadmaster","Roadmaster","null","Buick","","16"
"1724","Roadster","Roadster","null","Wiesmann","","128"
"1436","Roadster","Roadster","null","Smart","","109"
"189","Roadster S","Roadster S","null","Alpina","","6"
"2273","Robinson","Robinson","null","","","null"
"484","Rocky","Rocky","null","Daihatsu","","27"
"199","Rocsta","Rocsta","null","Asia","","8"
"825","Rodeo","Rodeo","null","Isuzu","","56"
"1448","Rodius","Rodius","null","SsangYong","","111"
"97","Roewe","Roewe","null","","","null"
"1178","Rogue","Rogue","null","Nissan","","85"
"98","Rolls-Royce","Rolls-Royce","null","","","null"
"1431","Roomster","Roomster","null","Skoda","","108"
"99","Rover","Rover","null","","","null"
"221","RS4","RS4","null","Audi","","10"
"222","RS6","RS6","null","Audi","","10"
"158","RSX","RSX","null","Acura","","3"
"1613","Rush","Rush","null","Toyota","","121"
"1097","RVR","RVR","null","Mitsubishi","","82"
"912","RX","RX","null","Lexus","","66"
"1004","RX-4","RX-4","null","Mazda","","77"
"1005","RX-7","RX-7","null","Mazda","","77"
"1006","RX-8","RX-8","null","Mazda","","77"
"2247","S","S","null","Tesla","","2246"
"784","S Coupe","S Coupe","null","Hyundai","","52"
"354","S-10","S-10","null","Chevrolet","","21"
"656","S-MAX","S-MAX","null","Ford","","40"
"739","S-MX","S-MX","null","Honda","","49"
"832","S-Type","S-Type","null","Jaguar","","58"
"1028","S-класс","S-класс","null","Mercedes-Benz","","79"
"223","S2","S2","null","Audi","","10"
"740","S2000","S2000","null","Honda","","49"
"224","S3","S3","null","Audi","","10"
"225","S4","S4","null","Audi","","10"
"1710","S40","S40","null","Volvo","","125"
"226","S5","S5","null","Audi","","10"
"227","S6","S6","null","Audi","","10"
"1711","S60","S60","null","Volvo","","125"
"1398","S7","S7","null","Saleen","","102"
"1712","S70","S70","null","Volvo","","125"
"228","S8","S8","null","Audi","","10"
"1713","S80","S80","null","Volvo","","125"
"1714","S90","S90","null","Volvo","","125"
"101","Saab","Saab","null","","","null"
"741","Saber","Saber","null","Honda","","49"
"1046","Sable","Sable","null","Mercury","","80"
"1179","Safari","Safari","null","Nissan","","85"
"671","Safary","Safary","null","GMC","","41"
"693","Safe","Safe","null","Great Wall","","46"
"1350","Safrane","Safrane","null","Renault","","96"
"1518","Sahin","Sahin","null","Tofas","","120"
"694","Sailor","Sailor","null","Great Wall","","46"
"505","Saladin","Saladin","null","Derways","","30"
"102","Saleen","Saleen","null","","","null"
"812","Samand","Samand","null","Iran Khodro","","55"
"2241","Samara","Samara","null","Lada","","2240"
"1465","Sambar","Sambar","null","Subaru","","112"
"103","Samsung","Samsung","null","","","null"
"1489","Samurai","Samurai","null","Suzuki","","113"
"2221","Sandero","Sandero","null","Renault","","96"
"785","Santa Fe","Santa Fe","null","Hyundai","","52"
"786","Santa Fe Classic","Santa Fe Classic","null","Hyundai","","52"
"787","Santamo","Santamo","null","Hyundai","","52"
"1680","Santana","Santana","null","Volkswagen","","124"
"388","Saratoga","Saratoga","null","Chrysler","","22"
"1317","Satria","Satria","null","Proton","","95"
"104","Saturn","Saturn","null","","","null"
"672","Savana","Savana","null","GMC","","41"
"356","Savana","Savana","null","Chevrolet","","21"
"415","Saxo","Saxo","null","Citroen","","23"
"913","SC","SC","null","Lexus","","66"
"1409","SC1","SC1","null","Saturn","","104"
"1410","SC2","SC2","null","Saturn","","104"
"1351","Scenic","Scenic","null","Renault","","96"
"1420","SCEO","SCEO","null","Shuanghuan","","107"
"1614","Scepter","Scepter","null","Toyota","","121"
"1615","Scion","Scion","null","Toyota","","121"
"105","Scion","Scion","null","","","null"
"1681","Scirocco","Scirocco","null","Volkswagen","","124"
"657","Scorpio","Scorpio","null","Ford","","40"
"1007","Scrum","Scrum","null","Mazda","","77"
"601","Scudo","Scudo","null","Fiat","","39"
"100","SEAT","SEAT","null","","","null"
"389","Sebring","Sebring","null","Chrysler","","22"
"602","Sedici","Sedici","null","Fiat","","39"
"872","Sedona","Sedona","null","Kia","","61"
"603","Seicento","Seicento","null","Fiat","","39"
"1235","Senator","Senator","null","Opel","","87"
"1819","Sens","Sens","null","ЗАЗ","","138"
"1008","Sentia","Sentia","null","Mazda","","77"
"1180","Sentra","Sentra","null","Nissan","","85"
"873","Sephia","Sephia","null","Kia","","61"
"1616","Sequoia","Sequoia","null","Toyota","","121"
"1617","Sera","Sera","null","Toyota","","121"
"1519","Serce","Serce","null","Tofas","","120"
"1181","Serena","Serena","null","Nissan","","85"
"929","Seven","Seven","null","Lotus","","69"
"292","Seville","Seville","null","Cadillac","","17"
"525","Shadow","Shadow","null","Dodge","","31"
"1682","Sharan","Sharan","null","Volkswagen","","124"
"106","Shenlong","Shenlong","null","","","null"
"683","Shtorm","Shtorm","null","Geo","","43"
"107","Shuanghuan","Shuanghuan","null","","","null"
"874","Shuma","Shuma","null","Kia","","61"
"742","Shuttle","Shuttle","null","Honda","","49"
"423","Shuttle","Shuttle","null","DADI","","24"
"506","Shuttle","Shuttle","null","Derways","","30"
"1490","Sidekick","Sidekick","null","Suzuki","","113"
"604","Siena","Siena","null","Fiat","","39"
"1618","Sienna","Sienna","null","Toyota","","121"
"1619","Sienta","Sienta","null","Toyota","","121"
"673","Sierra","Sierra","null","GMC","","41"
"658","Sierra","Sierra","null","Ford","","40"
"1099","Sigma","Sigma","null","Mitsubishi","","82"
"1236","Signum","Signum","null","Opel","","87"
"1212","Silhouette","Silhouette","null","Oldsmobile","","86"
"357","Silver","Silver","null","Chevrolet","","21"
"1361","Silver Seraph","Silver Seraph","null","Rolls-Royce","","98"
"1362","Silver Spur","Silver Spur","null","Rolls-Royce","","98"
"358","Silverado","Silverado","null","Chevrolet","","21"
"1182","Silvia","Silvia","null","Nissan","","85"
"700","Simbo","Simbo","null","Hafei","","47"
"695","Sing","Sing","null","Great Wall","","46"
"1237","Sintra","Sintra","null","Opel","","87"
"485","Sirion","Sirion","null","Daihatsu","","27"
"2270","Ski-Doo","Ski-Doo","null","","","null"
"1913","Ski-Doo Scandic WT 550 F ","Ski-Doo Scandic WT 550 F ","null","Bombardier","","2271"
"108","Skoda","Skoda","null","","","null"
"1414","Sky","Sky","null","Saturn","","104"
"280","Skylark","Skylark","null","Buick","","16"
"1183","Skyline","Skyline","null","Nissan","","85"
"1411","SL","SL","null","Saturn","","104"
"1029","SL-класс","SL-класс","null","Mercedes-Benz","","79"
"1412","SL2","SL2","null","Saturn","","104"
"1030","SLK-класс","SLK-класс","null","Mercedes-Benz","","79"
"1031","SLR-класс","SLR-класс","null","Mercedes-Benz","","79"
"159","SLX","SLX","null","Acura","","3"
"1935","SM","SM","null","Hyundai","","52"
"1399","SM3","SM3","null","Samsung","","103"
"1400","SM5","SM5","null","Samsung","","103"
"1401","SM7","SM7","null","Samsung","","103"
"109","Smart","Smart","null","","","null"
"424","Smoothing","Smoothing","null","DADI","","24"
"1620","Soarer","Soarer","null","Toyota","","121"
"696","Sokol","Sokol","null","Great Wall","","46"
"1621","Solara","Solara","null","Toyota","","121"
"2168","Solaris","Solaris","null","Hyundai","","52"
"1491","Solio","Solio","null","Suzuki","","113"
"1294","Solstice","Solstice","null","Pontiac","","93"
"1951","Sonata","Sonata","null","Honda","","49"
"788","Sonata","Sonata","null","Hyundai","","52"
"486","Sonica","Sonica","null","Daihatsu","","27"
"875","Sorento","Sorento","null","Kia","","61"
"2139","Soul","Soul","null","Kia","","61"
"833","Sovereign","Sovereign","null","Jaguar","","58"
"1100","Space Gear","Space Gear","null","Mitsubishi","","82"
"1101","Space Runner","Space Runner","null","Mitsubishi","","82"
"1102","Space Star","Space Star","null","Mitsubishi","","82"
"1103","Space Wagon","Space Wagon","null","Mitsubishi","","82"
"359","Spark","Spark","null","Chevrolet","","21"
"1622","Sparky","Sparky","null","Toyota","","121"
"196","Spartana","Spartana","null","Aro","","7"
"2048","Special","Special","null","Buick","","16"
"876","Spectra","Spectra","null","Kia","","61"
"1238","Speedster","Speedster","null","Opel","","87"
"182","Spider","Spider","null","Alfa Romeo","","5"
"743","Spike","Spike","null","Honda","","49"
"526","Spirit","Spirit","null","Dodge","","31"
"1492","Splash","Splash","null","Suzuki","","113"
"1352","Sport Spyder","Sport Spyder","null","Renault","","96"
"877","Sportage","Sportage","null","Kia","","61"
"1623","Sprinter","Sprinter","null","Toyota","","121"
"1032","Sprinter","Sprinter","null","Mercedes-Benz","","79"
"1624","Sprinter Marino","Sprinter Marino","null","Toyota","","121"
"964","Spyder","Spyder","null","Maserati","","75"
"110","Spyker","Spyker","null","","","null"
"1726","SR-V X3","SR-V X3","null","Xin Kai","","129"
"290","SRX","SRX","null","Cadillac","","17"
"111","SsangYong","SsangYong","null","","","null"
"355","SSR","SSR","null","Chevrolet","","21"
"1184","Stagea","Stagea","null","Nissan","","85"
"1185","Stanza","Stanza","null","Nissan","","85"
"360","Starcraft","Starcraft","null","Chevrolet","","21"
"1625","Starlet","Starlet","null","Toyota","","121"
"456","Statesman","Statesman","null","Daewoo","","26"
"703","Statesman","Statesman","null","Holden","","48"
"527","Stealth","Stealth","null","Dodge","","31"
"789","Stelar","Stelar","null","Hyundai","","52"
"1466","Stella","Stella","null","Subaru","","112"
"744","Stepwgn","Stepwgn","null","Honda","","49"
"88","Steyr-Daimler-Puch","Steyr-Daimler-Puch","null","","","null"
"605","Stilo","Stilo","null","Fiat","","39"
"487","Storia","Storia","null","Daihatsu","","27"
"606","Strada","Strada","null","Fiat","","39"
"390","Stratus","Stratus","null","Chrysler","","22"
"528","Stratus","Stratus","null","Dodge","","31"
"745","Stream","Stream","","Honda","","49"
"1378","Streetwise","Streetwise","null","Rover","","99"
"291","STS","STS","null","Cadillac","","17"
"112","Subaru","Subaru","null","","","null"
"674","Suburban","Suburban","null","GMC","","41"
"361","Suburban","Suburban","null","Chevrolet","","21"
"1626","Succeed","Succeed","null","Toyota","","121"
"534","Summit","Summit","null","Eagle","","34"
"1295","Sunbird","Sunbird","null","Pontiac","","93"
"1279","Sundance","Sundance","null","Plymouth","","92"
"1296","Sunfire","Sunfire","null","Pontiac","","93"
"1186","Sunny","Sunny","null","Nissan","","85"
"457","Super Salon","Super Salon","null","Daewoo","","26"
"295","Super Seven","Super Seven","null","Caterham","","18"
"1432","Superb","Superb","null","Skoda","","108"
"1627","Supra","Supra","null","Toyota","","121"
"297","SUV","SUV","null","ChangFeng","","19"
"692","SUV","SUV","null","Great Wall","","46"
"904","SUV","SUV","null","Landwind","","65"
"1727","SUV X3","SUV X3","null","Xin Kai","","129"
"113","Suzuki","Suzuki","null","","","null"
"1464","SVX","SVX","null","Subaru","","112"
"1413","SW","SW","null","Saturn","","104"
"1493","Swift","Swift","null","Suzuki","","113"
"306","Swift","Swift","null","Chery","","20"
"1488","SX4","SX4","null","Suzuki","","113"
"2119","SX4 Hatchback","SX4 Hatchback","null","Suzuki","","113"
"1353","Symbol","Symbol","null","Renault","","96"
"1503","T350","T350","null","TVR","","114"
"1628","Tacoma","Tacoma","null","Toyota","","121"
"458","Tacuma","Tacuma","null","Daewoo","","26"
"1508","Tagora","Tagora","null","Talbot","","115"
"362","Tahoe","Tahoe","null","Chevrolet","","21"
"115","Talbot","Talbot","null","","","null"
"535","Talon","Talon","null","Eagle","","34"
"1504","Tamora","Tamora","null","TVR","","114"
"488","Tanto","Tanto","null","Daihatsu","","27"
"1683","Taro","Taro","null","Volkswagen","","124"
"543","Tarpan Honker","Tarpan Honker","null","FSR","","37"
"489","Taruna","Taruna","null","Daihatsu","","27"
"116","Tata","Tata","null","","","null"
"117","Tatra","Tatra","null","","","null"
"659","Taunus","Taunus","null","Ford","","40"
"660","Taurus","Taurus","null","Ford","","40"
"1050","Taxi","Taxi","null","Metrocab","","81"
"1416","tC","tC","null","Scion","","105"
"1187","Teana","Teana","null","Nissan","","85"
"661","Tempo","Tempo","null","Ford","","40"
"607","Tempra","Tempra","null","Fiat","","39"
"1520","Tempra","Tempra","null","Tofas","","120"
"1629","Tercel","Tercel","null","Toyota","","121"
"490","Terios","Terios","null","Daihatsu","","27"
"790","Terracan","Terracan","null","Hyundai","","52"
"1188","Terrano","Terrano","null","Nissan","","85"
"281","Terraza","Terraza","null","Buick","","16"
"662","Territory","Territory","null","Ford","","40"
"2246","Tesla","Tesla","null","","","null"
"571","Testarossa","Testarossa","null","Ferrari","","38"
"934","TF","TF","null","MG","","70"
"746","That'S","That'S","null","Honda","","49"
"894","Thema","Thema","null","Lancia","","63"
"895","Thesis","Thesis","null","Lancia","","63"
"663","Thunderbird","Thunderbird","null","Ford","","40"
"118","Tianma","Tianma","null","","","null"
"119","Tianye","Tianye","null","","","null"
"791","Tiburon","Tiburon","null","Hyundai","","52"
"459","Tico","Tico","null","Daewoo","","26"
"2194","Tiger","Tiger","null","ТагАЗ","","2193"
"307","Tiggo","Tiggo","null","Chery","","20"
"1239","Tigra","Tigra","null","Opel","","87"
"1684","Tiguan","Tiguan","null","Volkswagen","","124"
"1189","Tiida","Tiida","null","Nissan","","85"
"1190","Tiida latio","Tiida latio","null","Nissan","","85"
"1191","Tino","Tino","null","Nissan","","85"
"608","Tipo","Tipo","null","Fiat","","39"
"1192","Titan","Titan","null","Nissan","","85"
"160","TL","TL","null","Acura","","3"
"747","Today","Today","null","Honda","","49"
"120","Tofas","Tofas","null","","","null"
"1389","Toledo","Toledo","null","SEAT","","100"
"1047","Topaz","Topaz","null","Mercury","","80"
"1104","Toppo","Toppo","null","Mitsubishi","","82"
"748","Torneo","Torneo","null","Honda","","49"
"1297","Torrent","Torrent","null","Pontiac","","93"
"460","Tosca","Tosca","null","Daewoo","","26"
"1685","Touareg","Touareg","null","Volkswagen","","124"
"1686","Touran","Touran","null","Volkswagen","","124"
"2049","Touran","Touran","null","Volkswagen","","124"
"664","Tourneo Connect","Tourneo Connect","null","Ford","","40"
"1630","Town Ace","Town Ace","null","Toyota","","121"
"1105","Town Box","Town Box","null","Mitsubishi","","82"
"1106","Town Box Wide","Town Box Wide","null","Mitsubishi","","82"
"924","Town Car","Town Car","null","Lincoln","","68"
"391","Town&amp;Country","Town&amp;Country","null","Chrysler","","22"
"2156","Toyoace","Toyoace","null","Toyota","","121"
"121","Toyota","Toyota","null","","","null"
"122","Trabant","Trabant","null","","","null"
"1048","Tracer","Tracer","null","Mercury","","80"
"363","Tracker","Tracker","null","Chevrolet","","21"
"684","Tracker","Tracker","null","Geo","","43"
"1354","Trafic","Trafic","null","Renault","","96"
"364","TrailBlazer","TrailBlazer","null","Chevrolet","","21"
"792","Trajet","Trajet","null","Hyundai","","52"
"1298","Trans AM","Trans AM","null","Pontiac","","93"
"1299","Trans Sport","Trans Sport","null","Pontiac","","93"
"665","Transit","Transit","null","Ford","","40"
"1687","Transporter","Transporter","null","Volkswagen","","124"
"365","TransSport","TransSport","null","Chevrolet","","21"
"1467","Traviq","Traviq","null","Subaru","","112"
"896","Trevi","Trevi","null","Lancia","","63"
"491","Trevis","Trevis","null","Daihatsu","","27"
"1468","Tribeca","Tribeca","null","Subaru","","112"
"1009","Tribute","Tribute","null","Mazda","","77"
"1107","Triton","Triton","null","Mitsubishi","","82"
"826","Trooper","Trooper","null","Isuzu","","56"
"161","TSX","TSX","null","Acura","","3"
"229","TT","TT","null","Audi","","10"
"1893","TT","TT","null","Audi","","10"
"793","Tucson","Tucson","null","Hyundai","","52"
"1631","Tundra","Tundra","null","Toyota","","121"
"260","Turbo RT","Turbo RT","null","Bentley","","13"
"1505","Tuscan","Tuscan","null","TVR","","114"
"794","Tuscani","Tuscani","null","Hyundai","","52"
"114","TVR","TVR","null","","","null"
"1494","Twin","Twin","null","Suzuki","","113"
"1355","Twingo","Twingo","null","Renault","","96"
"675","Typhoon","Typhoon","null","GMC","","41"
"609","Ulysse","Ulysse","null","Fiat","","39"
"610","Uno","Uno","null","Fiat","","39"
"2206","Uno 55","Uno 55","null","Fiat","","39"
"366","Uplander","Uplander","null","Chevrolet","","21"
"2315","UX","UX","","Lexus","","66"
"1033","V-класс","V-класс","null","Mercedes-Benz","","79"
"203","V12 Vanquish","V12 Vanquish","null","Aston Martin","","9"
"1715","V40","V40","null","Volvo","","125"
"1716","V50","V50","null","Volvo","","125"
"1717","V70","V70","null","Volvo","","125"
"230","V8","V8","null","Audi","","10"
"204","V8 Vantage","V8 Vantage","null","Aston Martin","","9"
"1718","V90","V90","null","Volvo","","125"
"749","Vamos","Vamos","null","Honda","","49"
"367","Van","Van","null","Chevrolet","","21"
"676","Vandura","Vandura","null","GMC","","41"
"1034","Vaneo","Vaneo","null","Mercedes-Benz","","79"
"1193","Vanette","Vanette","null","Nissan","","85"
"1035","Vario","Vario","null","Mercedes-Benz","","79"
"1240","Vectra","Vectra","null","Opel","","87"
"368","Vectra","Vectra","null","Chevrolet","","21"
"827","Vehi Cross","Vehi Cross","null","Isuzu","","56"
"1356","Vel Satis","Vel Satis","null","Renault","","96"
"2255","Venga","Venga","null","Kia","","61"
"1688","Vento","Vento","null","Volkswagen","","124"
"369","Venture","Venture","null","Chevrolet","","21"
"123","Venturi","Venturi","null","","","null"
"2291","Venza","Venza","","Toyota","","121"
"795","Veracruz","Veracruz","null","Hyundai","","52"
"1010","Verisa","Verisa","null","Mazda","","77"
"796","Verna","Verna","null","Hyundai","","52"
"1495","Verona","Verona","null","Suzuki","","113"
"1632","Verossa","Verossa","null","Toyota","","121"
"1194","Versa","Versa","null","Nissan","","85"
"2317","Vesta","Vesta","null","Lada","","2240"
"266","Veyron 16.4","Veyron 16.4","null","Bugatti","","15"
"1036","Viano","Viano","null","Mercedes-Benz","","79"
"1300","Vibe","Vibe","null","Pontiac","","93"
"750","Vigor","Vigor","null","Honda","","49"
"1049","Villager","Villager","null","Mercury","","80"
"1633","Vios","Vios","null","Toyota","","121"
"392","Viper","Viper","null","Chrysler","","22"
"529","Viper","Viper","null","Dodge","","31"
"416","Visa","Visa","null","Citroen","","23"
"393","Vision","Vision","null","Chrysler","","22"
"536","Vision","Vision","null","Eagle","","34"
"680","Vision","Vision","null","Geely","","42"
"1634","Vista","Vista","null","Toyota","","121"
"878","Visto","Visto","null","Kia","","61"
"1241","Vita","Vita","null","Opel","","87"
"541","Vita","Vita","null","FAW","","35"
"1496","Vitara","Vitara","null","Suzuki","","113"
"1037","Vito","Vito","null","Mercedes-Benz","","79"
"1635","Vitz","Vitz","null","Toyota","","121"
"370","Viva","Viva","null","Chevrolet","","21"
"1242","Vivaro","Vivaro","null","Opel","","87"
"1469","Vivio","Vivio","null","Subaru","","112"
"1806","Volga Siber","Volga Siber","null","ГАЗ","","134"
"124","Volkswagen","Volkswagen","null","","","null"
"1636","Voltz","Voltz","null","Toyota","","121"
"125","Volvo","Volvo","null","","","null"
"126","Vortex","Vortex","null","","","null"
"1637","Voxy","Voxy","null","Toyota","","121"
"1280","Voyager","Voyager","null","Plymouth","","92"
"394","Voyager","Voyager","null","Chrysler","","22"
"1906","VR (VRSCA)","VR (VRSCA)","null","Harley-Davidson","","1884"
"1415","VUE","VUE","null","Saturn","","104"
"1038","W123","W123","null","Mercedes-Benz","","79"
"1039","W124","W124","null","Mercedes-Benz","","79"
"2204","W140","W140","null","Mercedes-Benz","","79"
"1497","Wagon R+","Wagon R+","null","Suzuki","","113"
"127","Wartburg","Wartburg","null","","","null"
"1301","Wave","Wave","null","Pontiac","","93"
"128","Wiesmann","Wiesmann","null","","","null"
"1638","Will Cypha","Will Cypha","null","Toyota","","121"
"1639","Will VS","Will VS","null","Toyota","","121"
"2210","Willys","Willys","null","","","null"
"308","Windcloud","Windcloud","null","Chery","","20"
"1640","Windom","Windom","null","Toyota","","121"
"666","Windstar","Windstar","null","Ford","","40"
"461","Windstorm","Windstorm","null","Daewoo","","26"
"697","Wingle","Wingle","null","Great Wall","","46"
"1195","Wingroad","Wingroad","null","Nissan","","85"
"1641","Wish","Wish","null","Toyota","","121"
"828","Wizard","Wizard","null","Isuzu","","56"
"848","Wrangler","Wrangler","null","Jeep","","59"
"611","X 1/9","X 1/9","null","Fiat","","39"
"1498","X-90","X-90","null","Suzuki","","113"
"1196","X-Trail","X-Trail","null","Nissan","","85"
"879","X-Trek","X-Trek","null","Kia","","61"
"834","X-Type","X-Type","null","Jaguar","","58"
"2073","X1","X1","null","BMW","","11"
"240","X3","X3","null","BMW","","11"
"2252","X3 xdrive20d","X3 xdrive20d","null","BMW","","11"
"241","X5","X5","null","BMW","","11"
"242","X6","X6","null","BMW","","11"
"905","X6","X6","null","Landwind","","65"
"2290","X60","X60","","Lifan","","67"
"1417","xA","xA","null","Scion","","105"
"418","Xantia","Xantia","null","Citroen","","23"
"1418","xB","xB","null","Scion","","105"
"1719","XC60","XC60","null","Volvo","","125"
"1720","XC70","XC70","null","Volvo","","125"
"1721","XC90","XC90","null","Volvo","","125"
"1419","xD","xD","null","Scion","","105"
"1011","Xedos 6","Xedos 6","null","Mazda","","77"
"1012","Xedos 9","Xedos 9","null","Mazda","","77"
"492","Xenia","Xenia","null","Daihatsu","","27"
"835","XF","XF","null","Jaguar","","58"
"797","XG","XG","null","Hyundai","","52"
"129","Xin Kai","Xin Kai","null","","","null"
"836","XJ","XJ","null","Jaguar","","58"
"496","XJ","XJ","null","Daimler","","28"
"837","XJ220","XJ220","null","Jaguar","","58"
"838","XJR","XJR","null","Jaguar","","58"
"839","XJS","XJS","null","Jaguar","","58"
"840","XK","XK","null","Jaguar","","58"
"1390","XL","XL","null","SEAT","","100"
"1499","XL-7","XL-7","null","Suzuki","","113"
"293","XLR","XLR","null","Cadillac","","17"
"417","XM","XM","null","Citroen","","23"
"2272","XPDI","XPDI","null","Bombardier","","2271"
"935","XPower SV","XPower SV","null","MG","","70"
"419","Xsara","Xsara","null","Citroen","","23"
"420","Xsara Picasso","Xsara Picasso","null","Citroen","","23"
"1197","Xterra","Xterra","null","Nissan","","85"
"2287","XV","XV","","Subaru","","112"
"2020","Yamaha","Yamaha","null","","","null"
"1642","Yaris","Yaris","null","Toyota","","121"
"1643","Yaris Verso","Yaris Verso","null","Toyota","","121"
"2280","Yeti","Yeti","","Skoda","","108"
"2269","YETI Pro V-800","YETI Pro V-800","null","LYNX","","1911"
"897","Ypsilon","Ypsilon","null","Lancia","","63"
"493","YRV","YRV","null","Daihatsu","","27"
"677","Yukon","Yukon","null","GMC","","41"
"130","Yzk","Yzk","null","","","null"
"751","Z","Z","null","Honda","","49"
"243","Z1","Z1","null","BMW","","11"
"244","Z3","Z3","null","BMW","","11"
"245","Z4","Z4","null","BMW","","11"
"246","Z4 M","Z4 M","null","BMW","","11"
"247","Z8","Z8","null","BMW","","11"
"371","Zafira","Zafira","null","Chevrolet","","21"
"1243","Zafira","Zafira","null","Opel","","87"
"494","Zebra","Zebra","null","Daihatsu","","27"
"953","Zen","Zen","null","Maruti","","74"
"752","Zest","Zest","null","Honda","","49"
"898","Zeta","Zeta","null","Lancia","","63"
"1245","Zonda","Zonda","null","Pagani","","89"
"936","ZR","ZR","null","MG","","70"
"937","ZS","ZS","null","MG","","70"
"938","ZT","ZT","null","MG","","70"
"131","ZX","ZX","null","","","null"
"421","ZX","ZX","null","Citroen","","23"
"1766","Автокам-2160","Автокам-2160","null","Велта","","133"
"1898","АМУР","АМУР","null","","","null"
"132","ВАЗ","ВАЗ","null","","","null"
"133","Велта","Велта","null","","","null"
"134","ГАЗ","ГАЗ","null","","","null"
"1907","Газель","Газель","null","ГАЗ","","134"
"135","ЕРАЗ","ЕРАЗ","null","","","null"
"138","ЗАЗ","ЗАЗ","null","","","null"
"139","ЗИЛ","ЗИЛ","null","","","null"
"140","ИЖ","ИЖ","null","","","null"
"137","КАМАЗ","КАМАЗ","null","","","null"
"1859","Князь Владимир","Князь Владимир","null","Москвич","","142"
"141","ЛУАЗ","ЛУАЗ","null","","","null"
"2288","М-21","М-21","","ГАЗ","","134"
"1894","МАЗ","МАЗ","null","","","null"
"142","Москвич","Москвич","null","","","null"
"1896","ПАЗ","ПАЗ","null","","","null"
"1860","Святогор","Святогор","null","Москвич","","142"
"136","СеАЗ","СеАЗ","null","","","null"
"1820","Таврия","Таврия","null","ЗАЗ","","138"
"2193","ТагАЗ","ТагАЗ","null","","","null"
"143","УАЗ","УАЗ","null","","","null"
"1861","Юрий Долгорукий","Юрий Долгорукий","null","Москвич","","142"
